title,artist,id,spotifyURL,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key
Live While We're Young,One Direction,6Vh03bkEfXqekWp7Y1UBRb,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,0.0542,0.663,200213,0.857,0,0.144,-2.16,1,0.0544,126.039,4,0.931,2
One Thing,One Direction,5G2c6FsfTzgYUzageCmfXY,https://open.spotify.com/track/5G2c6FsfTzgYUzageCmfXY,0.00233,0.713,197600,0.718,0,0.0838,-3.806,1,0.0278,126.999,4,0.656,2
What the Hell,Avril Lavigne,2z4U9d5OAA4YLNXoCgioxo,https://open.spotify.com/track/2z4U9d5OAA4YLNXoCgioxo,0.00472,0.578,220707,0.926,0.0127,0.14,-3.689,0,0.0548,149.976,4,0.877,6
Party Rock Anthem,LMFAO,0IkKz2J93C94Ei4BvDop7P,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,0.0189,0.75,262173,0.727,0,0.266,-4.21,0,0.142,129.993,4,0.359,5
Symphony (feat. Zara Larsson),Clean Bandit,72gv4zhNvRVdQA0eOenCal,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,0.239,0.715,212733,0.605,0.0000141,0.189,-5.128,0,0.0428,122.956,4,0.454,0
Bohemian Rhapsody,Queen,6l8GvAyoUZwWDgF1e4822w,https://open.spotify.com/track/6l8GvAyoUZwWDgF1e4822w,0.271,0.397,355400,0.386,0,0.188,-10.405,0,0.0503,144.242,4,0.21,0
MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,0.293,0.593,137704,0.503,0,0.405,-6.725,0,0.22,178.781,4,0.71,8
What You Know,Two Door Cinema Club,3GBApU0NuzH4hKZq4NOSdA,https://open.spotify.com/track/3GBApU0NuzH4hKZq4NOSdA,0.00073,0.563,191707,0.739,0.0000145,0.0822,-4.239,0,0.0416,139,4,0.775,6
III. Urn,Childish Gambino,1wYIv0ySOwjMFWLOtrgtbo,https://open.spotify.com/track/1wYIv0ySOwjMFWLOtrgtbo,0.621,0.59,73387,0.446,0.00235,0.0731,-12.759,0,0.0731,140.081,4,0.399,0
Love Again,Dua Lipa,4rPkN1FMzQyFNP9cLUGIIB,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB,0.00173,0.659,258004,0.667,0.0000285,0.1,-4.668,0,0.0339,115.982,4,0.468,11
You Belong With Me,Taylor Swift,3GCL1PydwsLodcpv0Ll1ch,https://open.spotify.com/track/3GCL1PydwsLodcpv0Ll1ch,0.162,0.687,231133,0.783,0.0000135,0.114,-4.44,1,0.0386,129.964,4,0.443,6
Super Freaky Girl,Nicki Minaj,4C6Uex2ILwJi9sZXRdmqXp,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp,0.0645,0.95,170977,0.891,0.0000177,0.309,-2.653,1,0.241,133.01,4,0.912,2
Wish You Were Sober,Conan Gray,0kn2gu8Pd03DiYHzRvX2Xk,https://open.spotify.com/track/0kn2gu8Pd03DiYHzRvX2Xk,0.0178,0.701,168880,0.728,0,0.17,-5.226,1,0.0468,91.071,4,0.696,2
Tek It,Cafuné,4K9fCsfAZmLogvDKKIRgCa,https://open.spotify.com/track/4K9fCsfAZmLogvDKKIRgCa,0.0000653,0.423,191823,0.913,0,0.269,-5.354,1,0.0655,146.995,4,0.596,8
What Once Was,Her's,1XrSjpNe49IiygZfzb74pk,https://open.spotify.com/track/1XrSjpNe49IiygZfzb74pk,0.172,0.526,255067,0.877,0.0108,0.223,-4.369,0,0.033,145.568,3,0.436,3
Walk It Talk It,Migos,6n4U3TlzUGhdSFbUUhTvLP,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,0.0876,0.907,276147,0.633,0.0000026,0.106,-5.145,1,0.184,145.914,4,0.395,2
The Thrill,Wiz Khalifa,56oGoEjA9eTZYgsttEFKY3,https://open.spotify.com/track/56oGoEjA9eTZYgsttEFKY3,0.277,0.817,234334,0.775,0,0.108,-4.767,0,0.108,126.984,4,0.806,10
Follow God,Kanye West,2QpGZOhTCHHiKmpSO9FW4h,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,0.000248,0.529,104591,0.9,0.0000121,0.0426,-3.503,1,0.418,180.291,4,0.434,1
Fall In Love Alone,Stacey Ryan,5xwBIieMMFUmLDgvG4DjFe,https://open.spotify.com/track/5xwBIieMMFUmLDgvG4DjFe,0.316,0.676,205428,0.625,0.000119,0.127,-5.455,0,0.0711,171.883,4,0.522,7
Come Inside Of My Heart,IV Of Spades,3Eb5sztvEMa0Mqnb8DUAlU,https://open.spotify.com/track/3Eb5sztvEMa0Mqnb8DUAlU,0.00321,0.676,246396,0.565,0.000579,0.241,-9.411,1,0.03,113.007,4,0.689,10
We Are Never Ever Getting Back Together,Taylor Swift,7AEAGTc8cReDqcbPoY9gwo,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,0.00957,0.628,191880,0.676,0.0000265,0.102,-5.911,1,0.0916,85.984,4,0.75,7
Domino,Jessie J,6Ib6RkvLBMD85bov85apSL,https://open.spotify.com/track/6Ib6RkvLBMD85bov85apSL,0.0301,0.687,198720,0.866,0,0.0755,-2.01,1,0.0466,160.066,4,0.696,7
Somebody To You,The Vamps,4TnXEn8UJaGqCa1cqWkX2z,https://open.spotify.com/track/4TnXEn8UJaGqCa1cqWkX2z,0.541,0.57,228690,0.468,0,0.0638,-5.772,1,0.0375,146.004,4,0.262,6
Girlfriend,Avril Lavigne,45hOioMDJktr86iKDHC8gr,https://open.spotify.com/track/45hOioMDJktr86iKDHC8gr,0.000722,0.56,216600,0.959,0.000221,0.209,-2.433,1,0.102,163.983,4,0.669,7
F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar),A$AP Rocky,4X5f3vT8MRuXF68pfjNte5,https://open.spotify.com/track/4X5f3vT8MRuXF68pfjNte5,0.0239,0.853,233787,0.693,0,0.11,-6.87,1,0.275,95.967,4,0.662,1
Reptilia,The Strokes,57Xjny5yNzAcsxnusKmAfA,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,0.000603,0.489,219827,0.649,0.713,0.101,-5.11,1,0.0336,158.009,4,0.77,9
Goodie Bag,Still Woozy,4vHNeBWDQpVCmGbaccrRzi,https://open.spotify.com/track/4vHNeBWDQpVCmGbaccrRzi,0.821,0.739,146390,0.522,0.00124,0.233,-12.304,0,0.151,138.263,4,0.619,7
Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,0.692,0.824,209438,0.588,0.000104,0.149,-6.4,0,0.0924,98.027,4,0.513,6
Through The Wire,Kanye West,4mmkhcEm1Ljy1U9nwtsxUo,https://open.spotify.com/track/4mmkhcEm1Ljy1U9nwtsxUo,0.00865,0.571,221227,0.739,0.00000521,0.158,-6.11,1,0.247,83.089,4,0.66,7
Dynamite,Taio Cruz,1DqdF42leyFIzqNDv9CjId,https://open.spotify.com/track/1DqdF42leyFIzqNDv9CjId,0.00332,0.754,203867,0.804,0,0.0329,-3.177,1,0.0853,119.968,4,0.818,4
Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,0.0227,0.652,200107,0.877,0,0.0789,-2.986,1,0.0465,118.491,4,0.486,1
Boyfriend,Justin Bieber,59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,0.232,0.345,153000,0.612,0,0.194,-6.543,0,0.0608,179.773,3,0.232,7
Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,0.692,0.824,209438,0.588,0.000104,0.149,-6.4,0,0.0924,98.027,4,0.513,6
Learn to Fly,Foo Fighters,5OQsiBsky2k2kDKy2bX2eT,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT,0.0000183,0.465,235293,0.919,0.0000207,0.262,-4.025,1,0.0408,135.997,4,0.537,4
Every Summertime,NIKI,68HocO7fx9z0MgDU0ZPHro,https://open.spotify.com/track/68HocO7fx9z0MgDU0ZPHro,0.393,0.628,215687,0.676,0.0000694,0.0978,-4.227,1,0.0424,78.996,4,0.723,6
Freak On a Leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,https://open.spotify.com/track/6W21LNLz9Sw7sUSNWMSHRu,0.0000223,0.353,255733,0.898,0.105,0.39,-5.877,1,0.052,103.293,4,0.525,2
Psycho (feat. Ty Dolla $ign),Post Malone,3swc6WTsr7rl9DqQKQA55C,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,0.546,0.75,221440,0.56,0,0.111,-8.094,1,0.105,140.06,4,0.459,8
Escapism. - Sped Up,RAYE,3XCpS4k8WqNnCpcDOSRRuz,https://open.spotify.com/track/3XCpS4k8WqNnCpcDOSRRuz,0.0857,0.435,239888,0.768,0.000231,0.0918,-5.352,0,0.201,107.588,4,0.378,6
Valentine,Laufey,6cx5CvFhqN19efStehJqoW,https://open.spotify.com/track/6cx5CvFhqN19efStehJqoW,0.917,0.472,168907,0.204,0,0.107,-13.065,1,0.0452,82.51,4,0.224,3
Eenie Meenie,Sean Kingston,45O0tUN9Bh6LH4eNxQ07AT,https://open.spotify.com/track/45O0tUN9Bh6LH4eNxQ07AT,0.0348,0.734,201653,0.639,0,0.102,-3.241,1,0.0316,121.212,4,0.836,1
Shower,Becky G,3DmW6y7wTEYHJZlLo1r6XJ,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,0.0317,0.699,206167,0.529,0.0000359,0.285,-7.548,1,0.0487,119.987,4,0.121,2
Good Time,Owl City,6lyKOW0FNW6aAZdKVgoM8m,https://open.spotify.com/track/6lyKOW0FNW6aAZdKVgoM8m,0.0355,0.652,306773,0.767,0.00000692,0.397,-10.445,1,0.0372,132.017,4,0.73,9
THE SHADE,Rex Orange County,1gH1h30wkQdd9zhY3j7a8T,https://open.spotify.com/track/1gH1h30wkQdd9zhY3j7a8T,0.391,0.898,181507,0.509,0,0.0876,-7.973,1,0.062,119.869,4,0.727,5
the perfect pair,beabadoobee,41P6Tnd8KIHqON0QIydx6a,https://open.spotify.com/track/41P6Tnd8KIHqON0QIydx6a,0.433,0.634,177533,0.663,0.124,0.102,-6.818,1,0.0331,146.053,4,0.6,11
Fluorescent Adolescent,Arctic Monkeys,7e8utCy2JlSB8dRHKi49xM,https://open.spotify.com/track/7e8utCy2JlSB8dRHKi49xM,0.00178,0.646,173493,0.813,0.0000226,0.144,-5.29,0,0.0288,112.115,4,0.821,6
Where Is My Mind? - Remastered,Pixies,7wCmS9TTVUcIhRalDYFgPy,https://open.spotify.com/track/7wCmS9TTVUcIhRalDYFgPy,0.0204,0.519,234973,0.441,0.000453,0.076,-14.178,1,0.0353,81.334,4,0.25,4
Stairway to Heaven - Remaster,Led Zeppelin,5CQ30WqJwcep0pYcV4AMNc,https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc,0.58,0.338,482830,0.34,0.0032,0.116,-12.049,0,0.0339,82.433,4,0.197,9
Pluto Projector,Rex Orange County,4EWBhKf1fOFnyMtUzACXEc,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc,0.707,0.379,267520,0.219,0.000691,0.118,-11.196,1,0.0307,79.786,4,0.188,5
Small Worlds,Mac Miller,4gT3mNJA8lnlkYFqGZ8IA2,https://open.spotify.com/track/4gT3mNJA8lnlkYFqGZ8IA2,0.814,0.516,271733,0.546,0.0000045,0.0995,-9.105,1,0.249,78.267,4,0.515,5
DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,0.401,0.731,205090,0.573,0.0000522,0.113,-10.059,0,0.0544,109.928,4,0.145,4
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,0.0203,0.736,212000,0.704,0,0.0501,-7.409,0,0.0615,149.995,4,0.894,3
Señorita,Shawn Mendes,0TK2YIli7K1leLovkQiNik,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,0.037,0.759,190960,0.54,0,0.0945,-6.039,0,0.0287,116.947,4,0.75,9
Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,0.367,0.52,345133,0.538,0.00187,0.119,-8.109,1,0.206,141.894,4,0.177,1
Let It Happen,Tame Impala,2X485T9Z5Ly0xyaghN73ed,https://open.spotify.com/track/2X485T9Z5Ly0xyaghN73ed,0.00462,0.602,467587,0.881,0.0266,0.111,-5.875,0,0.0443,125.012,4,0.577,1
The Adults Are Talking,The Strokes,5ruzrDWcT0vuJIOMW7gMnW,https://open.spotify.com/track/5ruzrDWcT0vuJIOMW7gMnW,0.0113,0.593,309053,0.749,0.106,0.314,-5.67,1,0.0475,164.959,4,0.649,5
POWER,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,https://open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc,0.0161,0.542,292093,0.914,0,0.744,-4.747,0,0.113,153.993,4,0.576,0
22 (Taylor's Version),Taylor Swift,3yII7UwgLF6K5zW3xad3MP,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP,0.000443,0.642,230960,0.695,0.0000102,0.0753,-5.62,1,0.0281,103.984,4,0.642,7
Out of Time,The Weeknd,2SLwbpExuoBDZBpjfefCtV,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV,0.255,0.65,214194,0.76,0,0.339,-4.422,0,0.0446,93.057,4,0.838,0
Let You Break My Heart Again,Laufey,709p9UGPAuyImWf1Z3vjRo,https://open.spotify.com/track/709p9UGPAuyImWf1Z3vjRo,0.965,0.299,269067,0.142,0.113,0.111,-15.134,1,0.0369,76.748,4,0.123,2
Glue Song,beabadoobee,3iBgrkexCzVuPy4O9vx7Mf,https://open.spotify.com/track/3iBgrkexCzVuPy4O9vx7Mf,0.77,0.62,135067,0.409,0.0542,0.105,-10.146,1,0.0282,113.946,3,0.582,1
boyfriend (with Social House),Ariana Grande,0Ryd8975WihbObpp5cPW1t,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0.119,0.4,186107,0.795,0,0.159,-3.731,0,0.461,190.097,4,0.702,10
Replay,Iyaz,5vlEg2fT4cFWAqU5QptIpQ,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ,0.173,0.706,182307,0.751,0,0.168,-6.323,1,0.0708,91.031,4,0.195,9
Glad You Came,The Wanted,3AGOgQzp0YcPH41u9p7dOp,https://open.spotify.com/track/3AGOgQzp0YcPH41u9p7dOp,0.056,0.61,198187,0.841,0.00000985,0.118,-4.579,0,0.0692,126.889,4,0.431,7
Señorita,Shawn Mendes,0TK2YIli7K1leLovkQiNik,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,0.037,0.759,190960,0.54,0,0.0945,-6.039,0,0.0287,116.947,4,0.75,9
DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,0.401,0.731,205090,0.573,0.0000522,0.113,-10.059,0,0.0544,109.928,4,0.145,4
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,0.0203,0.736,212000,0.704,0,0.0501,-7.409,0,0.0615,149.995,4,0.894,3
Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,0.157,0.532,208373,0.869,0.00508,0.136,-5.094,1,0.172,159.803,4,0.422,11
Wonderwall - Remastered,Oasis,7ygpwy2qP3NbrxVkHvUhXY,https://open.spotify.com/track/7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,258773,0.893,0,0.187,-4.097,1,0.0406,174.323,4,0.434,2
Faded,Alan Walker,7gHs73wELdeycvS48JfIos,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,0.0291,0.589,212627,0.651,0.0000032,0.111,-5.097,1,0.0306,90.011,4,0.166,6
Levitating,Dua Lipa,39LLxExYz6ewLAcYrzQQyP,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,0.0561,0.695,203808,0.884,0,0.213,-2.278,0,0.0753,103.014,4,0.914,6
Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,0.184,0.765,217307,0.523,0.0000356,0.132,-4.333,1,0.03,104.988,4,0.394,2
New Person, Same Old Mistakes,Tame Impala,52ojopYMUzeNcudsoz7O9D,https://open.spotify.com/track/52ojopYMUzeNcudsoz7O9D,0.272,0.47,363240,0.809,0.00671,0.0491,-6.74,1,0.0495,151.836,4,0.49,8
DNA.,Kendrick Lamar,6HZILIRieu8S0iqY8kIKhj,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,0.00454,0.638,185947,0.523,0,0.0842,-6.664,1,0.357,139.913,4,0.422,1
this is what falling in love feels like,JVKE,2PWTZV5znjLtZC5T1EVJvL,https://open.spotify.com/track/2PWTZV5znjLtZC5T1EVJvL,0.617,0.422,120308,0.44,0,0.0837,-5.53,1,0.0544,128.934,5,0.332,11
Ghost Town,Kanye West,7vgTNTaEz3CsBZ1N4YQalM,https://open.spotify.com/track/7vgTNTaEz3CsBZ1N4YQalM,0.0969,0.573,271387,0.545,0,0.329,-4.247,0,0.0288,83.378,4,0.297,7
Strawberries & Cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ,0.162,0.578,201539,0.537,0,0.076,-8.676,1,0.0832,83.909,4,0.25,9
I Knew You Were Trouble.,Taylor Swift,72jCZdH0Lhg93z6Z4hBjgj,https://open.spotify.com/track/72jCZdH0Lhg93z6Z4hBjgj,0.00454,0.622,217973,0.469,0.00000225,0.0398,-6.798,0,0.0363,77.019,4,0.679,3
Steal My Girl,One Direction,2Bs4jQEGMycglOfWPBqrVG,https://open.spotify.com/track/2Bs4jQEGMycglOfWPBqrVG,0.00433,0.536,228133,0.768,0,0.114,-5.948,0,0.0347,77.217,4,0.545,10
Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,0.184,0.765,217307,0.523,0.0000356,0.132,-4.333,1,0.03,104.988,4,0.394,2
Levitating,Dua Lipa,39LLxExYz6ewLAcYrzQQyP,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,0.0561,0.695,203808,0.884,0,0.213,-2.278,0,0.0753,103.014,4,0.914,6
Faded,Alan Walker,7gHs73wELdeycvS48JfIos,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,0.0291,0.589,212627,0.651,0.0000032,0.111,-5.097,1,0.0306,90.011,4,0.166,6
Wonderwall - Remastered,Oasis,7ygpwy2qP3NbrxVkHvUhXY,https://open.spotify.com/track/7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,258773,0.893,0,0.187,-4.097,1,0.0406,174.323,4,0.434,2
Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,0.157,0.532,208373,0.869,0.00508,0.136,-5.094,1,0.172,159.803,4,0.422,11
It's My Life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,0.0263,0.551,224493,0.913,0.0000135,0.347,-4.063,0,0.0466,119.992,4,0.544,0
TOPIA TWINS (feat. Rob49 & 21 Savage),Travis Scott,0lodMO0qK83vfPiiD7FMEt,https://open.spotify.com/track/0lodMO0qK83vfPiiD7FMEt,0.06,0.715,223174,0.567,0,0.0655,-4.481,0,0.0865,160.098,4,0.332,1
White Ferrari,Frank Ocean,2LMkwUfqC6S6s6qDVlEuzV,https://open.spotify.com/track/2LMkwUfqC6S6s6qDVlEuzV,0.77,0.501,248808,0.0958,0,0.298,-15.605,1,0.0433,108.741,4,0.204,0
Japanese Denim,Daniel Caesar,1boXOL0ua7N2iCOUVI1p9F,https://open.spotify.com/track/1boXOL0ua7N2iCOUVI1p9F,0.0905,0.707,270847,0.238,0.00000242,0.0842,-8.818,1,0.0379,124.156,3,0.345,3
Mood (feat. iann dior),24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,0.174,0.701,140533,0.716,0,0.324,-3.671,0,0.0361,91.007,4,0.732,7
Dynamite,BTS,1DqdF42leyFIzqNDv9CjId,https://open.spotify.com/track/1DqdF42leyFIzqNDv9CjId,0.00332,0.754,203867,0.804,0,0.0329,-3.177,1,0.0853,119.968,4,0.818,4
thank u, next,Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0,0.101,-5.634,1,0.0658,106.966,4,0.412,1
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0vbtURX4qv1l7besfwmnD8,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8,0.0353,0.664,197933,0.714,0.00000842,0.0843,-6.645,0,0.111,101.969,4,0.71,7
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,3bidbhpOYeV4knp8AIu8Xn,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,0.0291,0.641,258343,0.922,0,0.0862,-4.457,1,0.0786,146.078,4,0.847,2
Alright,Kendrick Lamar,3iVcZ5G6tvkXZkZKlMpIUs,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,0.0742,0.796,219333,0.766,0,0.0827,-5.974,1,0.238,110.034,4,0.558,7
Shinunoga E-Wa,Fujii Kaze,0o9zmvc5f3EFApU52PPIyW,https://open.spotify.com/track/0o9zmvc5f3EFApU52PPIyW,0.166,0.6,185573,0.76,0.0000409,0.189,-6.124,0,0.0452,158.078,4,0.519,6
First Class,Jack Harlow,0wHFktze2PHC5jDt3B17DC,https://open.spotify.com/track/0wHFktze2PHC5jDt3B17DC,0.111,0.902,173948,0.582,0.00000318,0.111,-5.902,0,0.109,107.005,4,0.332,5
DJ Got Us Fallin' In Love (feat. Pitbull),USHER,4356Typ82hUiFAynbLYbPn,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,0.0338,0.663,220800,0.861,0,0.082,-3.398,0,0.109,119.963,4,0.654,7
Super Bass,Nicki Minaj,3hlksXnvbKogFdPbpO9vel,https://open.spotify.com/track/3hlksXnvbKogFdPbpO9vel,0.271,0.723,200013,0.86,0.00000456,0.598,-4.357,1,0.203,126.979,4,0.667,11
24K Magic,Bruno Mars,6b8Be6ljOzmkOmFslEb23P,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,4,0.632,1
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,190947,0.904,0,0.064,-2.729,1,0.0618,82.014,4,0.681,5
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,3bidbhpOYeV4knp8AIu8Xn,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,0.0291,0.641,258343,0.922,0,0.0862,-4.457,1,0.0786,146.078,4,0.847,2
Dynamite,BTS,1DqdF42leyFIzqNDv9CjId,https://open.spotify.com/track/1DqdF42leyFIzqNDv9CjId,0.00332,0.754,203867,0.804,0,0.0329,-3.177,1,0.0853,119.968,4,0.818,4
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0vbtURX4qv1l7besfwmnD8,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8,0.0353,0.664,197933,0.714,0.00000842,0.0843,-6.645,0,0.111,101.969,4,0.71,7
thank u, next,Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0,0.101,-5.634,1,0.0658,106.966,4,0.412,1
Mood (feat. iann dior),24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,0.174,0.701,140533,0.716,0,0.324,-3.671,0,0.0361,91.007,4,0.732,7
Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg,0.0384,0.72,175427,0.791,0,0.157,-4.689,1,0.124,102.071,4,0.756,1
About You,The 1975,1fDFHXcykq4iw8Gg7s5hG9,https://open.spotify.com/track/1fDFHXcykq4iw8Gg7s5hG9,0.312,0.416,326491,0.762,0.804,0.0559,-7.385,1,0.0279,95.967,4,0.461,2
Toxicity,System Of A Down,0snQkGI5qnAmohLE7jTsTn,https://open.spotify.com/track/0snQkGI5qnAmohLE7jTsTn,0.000264,0.413,218933,0.873,0.00249,0.204,-4.151,1,0.0536,116.68,3,0.48,8
Always,Daniel Caesar,2LlOeW5rVcvl3QcPNPcDus,https://open.spotify.com/track/2LlOeW5rVcvl3QcPNPcDus,0.692,0.603,225313,0.441,0.00000146,0.105,-8.178,1,0.0518,136.137,4,0.167,9
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT,0.0151,0.752,206880,0.754,0,0.0486,-6.684,1,0.0615,149.789,4,0.755,1
Better Now,Post Malone,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,231267,0.578,0,0.135,-5.804,1,0.04,145.038,4,0.341,10
Without Me,Halsey,7lQ8MOhq6IN2w8EYcFNSUk,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,0.00286,0.908,290320,0.669,0,0.237,-2.827,1,0.0738,112.238,4,0.662,7
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,0.00261,0.762,209320,0.7,0.0000156,0.153,-6.021,0,0.0694,116.073,4,0.608,9
XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401,11
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,8
Mask Off,Future,0VgkVdmE4gld66l8iyGjgx,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,0.0102,0.833,204600,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,2
Can't Tell Me Nothing,Kanye West,0mEdbdeRFQwBhN4xfyIeUM,https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM,0.0122,0.596,271600,0.62,0,0.82,-6.133,0,0.039,80.029,4,0.102,5
